,id,session_labels,title,label,description,live_status,legacy_alias,user_id,created_date,date,updated_date,video_id,video_url,category_id,category_label,doc_id,doc_url,categories,documents
713,494,[19],City Council Work Session 01-14-2013,City Council Work Session 01-14-2013,,0,shows/city-council-work-session-01-14-2013,134.0,2013-01-14,2013-01-14,2017-03-20,uq-VRzLqyrk,https://www.youtube.com/watch?v=uq-VRzLqyrk,20.0,City Council,604.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_47.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_47.pdf', u'storage': u'attachment', u'session_id': u'494', u'label': None, u'file_id': u'674', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 01-14-2013', u'type': u'Agenda', u'id': u'604', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_44_0.pdf', u'storage': u'attachment', u'session_id': u'494', u'label': None, u'file_id': u'675', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 01-14-2013', u'type': u'Minutes', u'id': u'605', u'agenda_provider_id': None}]"
714,233,[7],City Council Public Hearing 01-19-2016,City Council Public Hearing 01-19-2016,,0,shows/city-council-public-hearing-01-19-2016,134.0,2016-01-19,2016-01-19,2017-03-20,fxNSNvo2Ybo,https://www.youtube.com/watch?v=fxNSNvo2Ybo,20.0,City Council,,,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]",
715,445,"[8, 16]",City Council Work Session 06-10-2013,City Council Work Session 06-10-2013,,0,shows/city-council-work-session-06-10-2013,134.0,2013-06-10,2013-06-10,2017-03-20,-8_AHgFdSWA,https://www.youtube.com/watch?v=-8_AHgFdSWA,20.0,City Council,517.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_270.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_270.pdf', u'storage': u'attachment', u'session_id': u'445', u'label': None, u'file_id': u'587', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 06-10-2013', u'type': u'Agenda', u'id': u'517', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_205.pdf', u'storage': u'attachment', u'session_id': u'445', u'label': None, u'file_id': u'588', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 06-10-2013', u'type': u'Minutes', u'id': u'518', u'agenda_provider_id': None}]"
716,3325,"[1, 13, 19]","Thornton360 - August 13, 2014","Thornton360 - August 13, 2014","<p>Thornton360 is produced by the city of Thornton after each city council meeting, recapping the latest meeting and keeping residents informed about important news, issues and events happening in our community.</p>

<p><a href=""http://www.cityofthornton.tv/"" style=""color: rgb(51, 149, 210); "">www.cityofthornton.tv</a></p>
",0,,186.0,2014-08-13,2014-08-13,2017-07-11,Ww8Ys3XAYPw,https://www.youtube.com/watch?feature=player_detailpage&v=Ww8Ys3XAYPw,59.0,Thornton360,,,"[{u'livestream': u'0', u'position': u'-9', u'user_id': u'186', u'id': u'59', u'label': u'Thornton360'}]",
717,1186,"[2, 4, 13]","Eugene City Council Wednesday Work Session: March 8, 2017","Eugene City Council Wednesday Work Session: March 8, 2017",,0,shows/eugene-city-council-wednesday-work-session-march-8-2017,134.0,2017-03-08,2017-03-08,2017-06-14,JjHrJkKcX2Y,https://www.youtube.com/watch?v=JjHrJkKcX2Y,20.0,City Council,1371.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_03-08-17_web_with_links.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_03-08-17_web_with_links.pdf', u'storage': u'attachment', u'session_id': u'1186', u'label': None, u'file_id': u'1442', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Wednesday Work Session: March 8, 2017', u'type': u'Agenda', u'id': u'1371', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/170308.ws_.sire_.pdf', u'storage': u'attachment', u'session_id': u'1186', u'label': None, u'file_id': u'1745', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Wednesday Work Session: March 8, 2017', u'type': u'Minutes', u'id': u'1584', u'agenda_provider_id': None}]"
718,3281,"[1, 2, 9, 17, 18]",Connected Colorado - August-September 2013,Connected Colorado - August-September 2013,"<p>Water - it's something a lot of people probably take for granted, until it's<br />
not there!&nbsp; But what really goes in to getting water into your faucet, and<br />
how can we ensure we've got a safe, clean water supply, as our state expects<br />
huge growth in the coming years?&nbsp;&nbsp; We'll look at water conservation and<br />
quality, and ensuring water supplies for the future, on Connected Colorado.</p>
",0,,186.0,2013-08-01,2013-08-01,2017-07-11,Xw0x3xh6_wU,http://www.youtube.com/watch?v=Xw0x3xh6_wU,63.0,Connected Colorado,,,"[{u'livestream': u'0', u'position': u'-4', u'user_id': u'186', u'id': u'63', u'label': u'Connected Colorado'}]",
719,5230,"[3, 6, 11, 19]",City Council Regular Meeting  - 07/16/13,City Council Regular Meeting  - 07/16/13,,0,,199.0,2013-07-16,2013-07-16,2017-07-25,B0C8sFUFiKo,https://www.youtube.com/watch?v=B0C8sFUFiKo,69.0,Council,2052.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/cc_agenda_07-16-2013.pdf?vASNf5cV1S48fVgHOStTnM59p4UsbB_y,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'199', u'id': u'69', u'label': u'Council'}]","[{u'user_id': u'199', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/cc_agenda_07-16-2013.pdf?vASNf5cV1S48fVgHOStTnM59p4UsbB_y', u'storage': u'attachment', u'session_id': u'5230', u'label': None, u'file_id': u'2187', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Regular Meeting  - 07/16/13', u'type': u'Agenda', u'id': u'2052', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'3', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/1096_calendar_1373954400.html', u'storage': u'external', u'session_id': u'5230', u'label': None, u'file_id': None, u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Regular Meeting  - 07/16/13', u'type': u'Calendar', u'id': u'2053', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'2', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/cc_minutes_07-16-2013.pdf?.dDuXn0Ez_HE5m_AorowY52Cqxmw2xSG', u'storage': u'attachment', u'session_id': u'5230', u'label': None, u'file_id': u'2188', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Regular Meeting  - 07/16/13', u'type': u'Journal', u'id': u'2054', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'5', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/cc_packet_07-16-2013.pdf?c6xJL41ft9R7Xz7.IA9v7K4J0gQ_nXNC', u'storage': u'attachment', u'session_id': u'5230', u'label': None, u'file_id': u'2189', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Regular Meeting  - 07/16/13', u'type': u'Packet', u'id': u'2055', u'agenda_provider_id': None}]"
720,18724,"[1, 11, 13, 14, 16, 17, 19]","County Manager Chat, March 16, 2016","County Manager Chat, March 16, 2016",,0,,273.0,2016-03-16,2016-03-16,2017-10-30,6a_Y_S6JiOo,https://www.youtube.com/watch?v=6a_Y_S6JiOo,149.0,2016,4555.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/273/documents/county_manager_chat_omp_3_16_16.pdf?o3oCSQw2hLCHaoXkrUEZO0cqtV2fSk2e,"[{u'livestream': u'0', u'position': u'-8', u'user_id': u'273', u'id': u'149', u'label': u'2016'}]","[{u'user_id': u'273', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/273/documents/county_manager_chat_omp_3_16_16.pdf?o3oCSQw2hLCHaoXkrUEZO0cqtV2fSk2e', u'storage': u'attachment', u'session_id': u'18724', u'label': None, u'file_id': u'3836', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'County Manager Chat, March 16, 2016', u'type': u'Agenda', u'id': u'4555', u'agenda_provider_id': None}]"
721,10047,"[1, 3, 5, 18]",Planning Board - 3/23/2015,Planning Board - 3/23/2015,,0,,199.0,2015-03-23,2015-03-23,2017-08-02,oh3pw-qMknw,https://www.youtube.com/watch?v=oh3pw-qMknw,70.0,Planning,3328.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/1440_calendar_1427090400.pdf,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'199', u'id': u'70', u'label': u'Planning'}]","[{u'user_id': u'199', u'type_id': u'3', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/1440_calendar_1427090400.pdf', u'storage': u'external', u'session_id': u'10047', u'label': None, u'file_id': None, u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Planning Board - 3/23/2015', u'type': u'Calendar', u'id': u'3328', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'2', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/pb_minutes_032315_journal_legistar.pdf?zzYCR6_z.mixVlMoCrXzzkXyylM0L_E3', u'storage': u'attachment', u'session_id': u'10047', u'label': None, u'file_id': u'2989', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Planning Board - 3/23/2015', u'type': u'Journal', u'id': u'3329', u'agenda_provider_id': None}]"
722,3018,"[3, 6, 9]","Eugene City Council Wednesday Work Session: June 21, 2017","Eugene City Council Wednesday Work Session: June 21, 2017",,0,,134.0,2017-06-16,2017-06-21,2017-09-18,LXB30enzljI,https://www.youtube.com/watch?v=LXB30enzljI,20.0,City Council,1593.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_06-21-17.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_06-21-17.pdf', u'storage': u'attachment', u'session_id': u'3018', u'label': None, u'file_id': u'1753', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Wednesday Work Session: June 21, 2017', u'type': u'Agenda', u'id': u'1593', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/170621.ws_.pdf?gP0LFctwuJcIbkX855SOgmGvgNu8JRMu', u'storage': u'attachment', u'session_id': u'3018', u'label': None, u'file_id': u'3529', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Wednesday Work Session: June 21, 2017', u'type': u'Minutes', u'id': u'3985', u'agenda_provider_id': None}]"
723,683,"[3, 7, 18]",City Council Meeting 09-26-2011,City Council Meeting 09-26-2011,,0,shows/city-council-meeting-09-26-2011,134.0,2011-09-26,2011-09-26,2017-03-20,dK85q9GPyi8,https://www.youtube.com/watch?v=dK85q9GPyi8,20.0,City Council,892.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_101.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_101.pdf', u'storage': u'attachment', u'session_id': u'683', u'label': None, u'file_id': u'963', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Meeting 09-26-2011', u'type': u'Agenda', u'id': u'892', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_193_0.pdf', u'storage': u'attachment', u'session_id': u'683', u'label': None, u'file_id': u'964', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Meeting 09-26-2011', u'type': u'Minutes', u'id': u'893', u'agenda_provider_id': None}]"
724,3403,"[2, 3, 11]","Thornton360 - February 10, 2016","Thornton360 - February 10, 2016","<p>Thornton360 is produced by the city of Thornton after each city council meeting, recapping the latest meeting and keeping residents informed about important news, issues and events happening in our community.</p>

<p>www.cityofthornton.tv</p>
",0,,186.0,2016-02-10,2016-02-10,2017-07-11,_a2EjAYtPgo,https://www.youtube.com/watch?v=_a2EjAYtPgo,59.0,Thornton360,,,"[{u'livestream': u'0', u'position': u'-9', u'user_id': u'186', u'id': u'59', u'label': u'Thornton360'}]",
725,395,"[11, 16, 18]",City Council Work Session 12-11-2013,City Council Work Session 12-11-2013,,0,shows/city-council-work-session-12-11-2013,134.0,2013-12-11,2013-12-11,2017-03-20,dwxXGSNunic,https://www.youtube.com/watch?v=dwxXGSNunic,20.0,City Council,421.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_206.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_206.pdf', u'storage': u'attachment', u'session_id': u'395', u'label': None, u'file_id': u'491', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 12-11-2013', u'type': u'Agenda', u'id': u'421', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_164.pdf', u'storage': u'attachment', u'session_id': u'395', u'label': None, u'file_id': u'492', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 12-11-2013', u'type': u'Minutes', u'id': u'422', u'agenda_provider_id': None}]"
726,19948,"[0, 1, 13, 16]","Eugene City Council Wednesday Work Session: November 8, 2017","Eugene City Council Wednesday Work Session: November 8, 2017",,0,,134.0,2017-11-03,2017-11-08,2017-12-11,ZNC_aTskxqY,https://www.youtube.com/watch?v=ZNC_aTskxqY,20.0,City Council,4697.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_11-08-17u.pdf?LLWT9a9IRqxQtV9kXe1BxTPEQGmgMA1v,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_11-08-17u.pdf?LLWT9a9IRqxQtV9kXe1BxTPEQGmgMA1v', u'storage': u'attachment', u'session_id': u'19948', u'label': None, u'file_id': u'4011', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Wednesday Work Session: November 8, 2017', u'type': u'Agenda', u'id': u'4697', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/11-08-2017_city_council_work_session_minutes.pdf?oPY9NUEvTSLXlFmlyLPfFZNzP3JpAuQV', u'storage': u'attachment', u'session_id': u'19948', u'label': None, u'file_id': u'4205', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Wednesday Work Session: November 8, 2017', u'type': u'Minutes', u'id': u'4842', u'agenda_provider_id': None}]"
727,244,"[11, 16, 18]",City Council Work Session 11-18-2015,City Council Work Session 11-18-2015,,0,shows/city-council-work-session-11-18-2015,134.0,2015-11-18,2015-11-18,2017-03-20,4n-SIrrW5Xs,https://www.youtube.com/watch?v=4n-SIrrW5Xs,20.0,City Council,141.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_11_0.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_11_0.pdf', u'storage': u'attachment', u'session_id': u'244', u'label': None, u'file_id': u'211', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 11-18-2015', u'type': u'Agenda', u'id': u'141', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_29.pdf', u'storage': u'attachment', u'session_id': u'244', u'label': None, u'file_id': u'212', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 11-18-2015', u'type': u'Minutes', u'id': u'142', u'agenda_provider_id': None}]"
728,1120,"[12, 13, 16]","Eugene City Council Wednesday Work Session: February 8, 2017","Eugene City Council Wednesday Work Session: February 8, 2017",,0,shows/eugene-city-council-wednesday-work-session-february-8-2017,134.0,2017-02-08,2017-02-08,2017-03-20,lk6Fmg_W8ms,https://www.youtube.com/watch?v=lk6Fmg_W8ms,20.0,City Council,1353.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_02-08-17_metro.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_02-08-17_metro.pdf', u'storage': u'attachment', u'session_id': u'1120', u'label': None, u'file_id': u'1424', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Wednesday Work Session: February 8, 2017', u'type': u'Agenda', u'id': u'1353', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/170208.ws_.sire_.pdf', u'storage': u'attachment', u'session_id': u'1120', u'label': None, u'file_id': u'1425', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Wednesday Work Session: February 8, 2017', u'type': u'Minutes', u'id': u'1354', u'agenda_provider_id': None}]"
729,645,"[3, 5]",Plannning Commission Public Hearing 11-05-2013,Plannning Commission Public Hearing 11-05-2013,,0,shows/plannning-commission-public-hearing-11-05-2013,134.0,2013-11-05,2013-11-05,2017-03-20,zviygZE3OA0,https://www.youtube.com/watch?v=zviygZE3OA0,22.0,Planning Commission,832.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_137.pdf,"[{u'livestream': u'1', u'position': u'-9', u'user_id': u'134', u'id': u'22', u'label': u'Planning Commission'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_137.pdf', u'storage': u'attachment', u'session_id': u'645', u'label': None, u'file_id': u'903', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Plannning Commission Public Hearing 11-05-2013', u'type': u'Agenda', u'id': u'832', u'agenda_provider_id': None}]"
730,1110,"[0, 11, 15]","Eugene City Council Wednesday Work Session: January 25, 2017","Eugene City Council Wednesday Work Session: January 25, 2017",,0,shows/eugene-city-council-wednesday-work-session-january-25-2017,134.0,2017-01-25,2017-01-25,2017-03-20,IlbYMzRKU2c,https://www.youtube.com/watch?v=IlbYMzRKU2c,20.0,City Council,1350.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_01-25-17_amended_metro.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_01-25-17_amended_metro.pdf', u'storage': u'attachment', u'session_id': u'1110', u'label': None, u'file_id': u'1421', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Wednesday Work Session: January 25, 2017', u'type': u'Agenda', u'id': u'1350', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/170125.ws_.sire_.pdf', u'storage': u'attachment', u'session_id': u'1110', u'label': None, u'file_id': u'1422', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Wednesday Work Session: January 25, 2017', u'type': u'Minutes', u'id': u'1351', u'agenda_provider_id': None}]"
731,356,[2],City Council Work Session 05-21-2014,City Council Work Session 05-21-2014,,0,shows/city-council-work-session-05-21-2014,134.0,2014-05-21,2014-05-21,2017-03-20,3-ixzeBoHog,https://www.youtube.com/watch?v=3-ixzeBoHog,20.0,City Council,351.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_128.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_128.pdf', u'storage': u'attachment', u'session_id': u'356', u'label': None, u'file_id': u'421', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 05-21-2014', u'type': u'Agenda', u'id': u'351', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_133.pdf', u'storage': u'attachment', u'session_id': u'356', u'label': None, u'file_id': u'422', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 05-21-2014', u'type': u'Minutes', u'id': u'352', u'agenda_provider_id': None}]"
732,3636,"[2, 8, 9]","Thornton360 - January 11, 2017","Thornton360 - January 11, 2017","<p>Thornton360 is produced by the city of Thornton after each city council meeting, recapping the latest meeting and keeping residents informed about important news, issues and events happening in our community.</p>

<p><a href=""http://www.cityofthornton.tv/"" style=""color: rgb(51, 149, 210);"">www.cityofthornton.tv</a></p>
",0,,186.0,2017-01-11,2017-01-11,2017-07-11,fGifoSgVvAE,https://www.youtube.com/watch?v=fGifoSgVvAE,59.0,Thornton360,,,"[{u'livestream': u'0', u'position': u'-9', u'user_id': u'186', u'id': u'59', u'label': u'Thornton360'}]",
733,197,"[11, 16, 17, 18]",City Council Work Session 06-22-2016,City Council Work Session 06-22-2016,,0,shows/city-council-work-session-06-22-2016,134.0,2016-06-22,2016-06-22,2017-03-20,b0DldhayFzc,https://www.youtube.com/watch?v=b0DldhayFzc,20.0,City Council,52.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_0_1.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_0_1.pdf', u'storage': u'attachment', u'session_id': u'197', u'label': None, u'file_id': u'122', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 06-22-2016', u'type': u'Agenda', u'id': u'52', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_4.pdf', u'storage': u'attachment', u'session_id': u'197', u'label': None, u'file_id': u'123', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 06-22-2016', u'type': u'Minutes', u'id': u'53', u'agenda_provider_id': None}]"
734,3536,"[0, 1, 18]","Thornton360 - September 28, 2016","Thornton360 - September 28, 2016","<p>Thornton360 is produced by the city of Thornton after each city council meeting, recapping the latest meeting and keeping residents informed about important news, issues and events happening in our community.</p>

<p><a href=""http://www.cityofthornton.tv/"" style=""color: rgb(51, 149, 210);"">www.cityofthornton.tv</a></p>
",0,,186.0,2016-09-28,2016-09-28,2017-07-11,AcuN_HJ5LDg,https://www.youtube.com/watch?v=AcuN_HJ5LDg,59.0,Thornton360,,,"[{u'livestream': u'0', u'position': u'-9', u'user_id': u'186', u'id': u'59', u'label': u'Thornton360'}]",
735,1327,"[5, 10]","Board of Commissioners Afternoon Meeting May 3, 2016 ","Board of Commissioners Afternoon Meeting May 3, 2016 ",,0,shows/board-commissioners-afternoon-meeting-may-3-2016,143.0,2016-05-03,2016-05-03,2017-04-10,MiJQ2duD-zU,https://www.youtube.com/watch?v=MiJQ2duD-zU,25.0,Board of County Commissioners,1395.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/143/documents/05-03_04-16viewagendaafternoon.pdf,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'143', u'id': u'25', u'label': u'Board of County Commissioners'}]","[{u'user_id': u'143', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/143/documents/05-03_04-16viewagendaafternoon.pdf', u'storage': u'attachment', u'session_id': u'1327', u'label': None, u'file_id': u'1498', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Board of Commissioners Afternoon Meeting May 3, 2016 ', u'type': u'Agenda', u'id': u'1395', u'agenda_provider_id': None}]"
736,693,"[15, 18]",City Council Work Session 09-12-2011,City Council Work Session 09-12-2011,,0,shows/city-council-work-session-09-12-2011,134.0,2011-09-12,2011-09-12,2017-03-20,d4_WlXW-h8M,https://www.youtube.com/watch?v=d4_WlXW-h8M,20.0,City Council,907.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_142.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_142.pdf', u'storage': u'attachment', u'session_id': u'693', u'label': None, u'file_id': u'978', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 09-12-2011', u'type': u'Agenda', u'id': u'907', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_199_0.pdf', u'storage': u'attachment', u'session_id': u'693', u'label': None, u'file_id': u'979', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 09-12-2011', u'type': u'Minutes', u'id': u'908', u'agenda_provider_id': None}]"
